route,t,lat,lon,speed,speed_kmh,accel,signal,signal_1,signal_2,time_since_last_good,signal_bars,rsrp_dbm,rsrq_db,sinr_db,tower_distance_m,tower_count_nearby,real_tower_visible,rsrp_1,sinr_1,signal_delta,rsrp_delta,handover,distance_since_last_good_m
city_route,160.0,12.970779,77.600337,13.17,47.4,6.0,1,1,1,0.0,5,-73.84,-10.107,9.785,458.6,4,1,-75.61,9.023,0,1.77,0,0.0
city_route,161.0,12.970495,77.600705,6.85,24.7,-6.0,1,1,1,0.0,5,-71.97,-9.707,10.586,426.56,4,1,-73.84,9.785,0,1.87,0,0.0
city_route,162.0,12.970495,77.600705,4.68,16.8,-2.17,1,1,1,0.0,5,-72.06,-9.727,10.547,428.12,4,1,-71.97,10.586,0,-0.09,0,0.0
city_route,163.0,12.970495,77.600705,9.93,35.7,5.25,1,1,1,0.0,5,-71.94,-9.703,10.595,426.2,4,1,-72.06,10.547,0,0.12,0,0.0
city_route,164.0,12.970495,77.600705,7.98,28.7,-1.95,1,1,1,0.0,5,-72.32,-9.784,10.433,432.68,4,1,-71.94,10.595,0,-0.38,0,0.0
city_route,165.0,12.970495,77.600705,9.01,32.4,1.03,1,1,1,0.0,5,-71.53,-9.614,10.772,419.12,4,1,-72.32,10.433,0,0.79,0,0.0
city_route,166.0,12.970495,77.600705,8.27,29.8,-0.74,1,1,1,0.0,5,-69.35,-9.147,11.705,381.8,4,1,-71.53,10.772,0,2.18,0,0.0
city_route,167.0,12.970495,77.600705,1.85,6.7,-6.0,1,1,1,0.0,5,-73.43,-10.019,9.962,451.52,4,1,-69.35,11.705,0,-4.08,0,0.0
city_route,168.0,12.970495,77.600705,5.47,19.7,3.62,1,1,1,0.0,5,-70.72,-9.44,11.12,405.2,4,1,-73.43,9.962,0,2.71,0,0.0
city_route,169.0,12.970495,77.600705,5.37,19.3,-0.1,1,1,1,0.0,5,-71.1,-9.521,10.958,411.68,4,1,-70.72,11.12,0,-0.38,0,0.0
city_route,170.0,12.970495,77.600705,10.75,38.7,5.38,1,1,1,0.0,5,-71.53,-9.614,10.772,419.12,4,1,-71.1,10.958,0,-0.43,0,0.0
city_route,171.0,12.969794,77.600695,8.09,29.1,-2.66,1,1,1,0.0,5,-69.79,-9.24,11.519,389.24,4,1,-71.53,10.772,0,1.74,0,0.0
city_route,172.0,12.969794,77.600695,9.47,34.1,1.38,1,1,1,0.0,5,-70.07,-9.3,11.399,394.04,4,1,-69.79,11.519,0,-0.28,0,0.0
city_route,173.0,12.969794,77.600695,7.02,25.3,-2.45,1,1,1,0.0,5,-69.26,-9.127,11.747,380.12,4,1,-70.07,11.399,0,0.81,0,0.0
city_route,174.0,12.969794,77.600695,9.61,34.6,2.59,1,1,1,0.0,5,-71.31,-9.566,10.868,415.28,4,1,-69.26,11.747,0,-2.05,0,0.0
city_route,175.0,12.969794,77.600695,7.54,27.1,-2.07,1,1,1,0.0,5,-74.25,-10.196,9.608,465.68,4,1,-71.31,10.868,0,-2.94,0,0.0
city_route,176.0,12.969794,77.600695,7.33,26.4,-0.21,1,1,1,0.0,5,-74.9,-10.335,9.329,476.84,4,1,-74.25,9.608,0,-0.65,0,0.0
city_route,177.0,12.969794,77.600695,8.53,30.7,1.2,1,1,1,0.0,5,-76.21,-10.616,8.768,499.28,4,1,-74.9,9.329,0,-1.31,0,0.0
city_route,178.0,12.969794,77.600695,8.27,29.8,-0.26,1,1,1,0.0,5,-77.71,-10.939,8.123,525.08,3,1,-76.21,8.768,0,-1.5,0,0.0
city_route,179.0,12.969794,77.600695,14.0,50.4,5.73,1,1,1,0.0,5,-74.11,-10.168,9.665,463.4,4,1,-77.71,8.123,0,3.6,0,0.0
city_route,180.0,12.969794,77.600695,5.44,19.6,-6.0,1,1,1,0.0,5,-73.69,-10.076,9.848,456.08,4,1,-74.11,9.665,0,0.42,0,0.0
city_route,181.0,12.969794,77.600695,3.61,13.0,-1.83,1,1,1,0.0,5,-73.33,-9.998,10.004,449.84,4,1,-73.69,9.848,0,0.36,0,0.0
city_route,182.0,12.969794,77.600695,8.95,32.2,5.34,1,1,1,0.0,5,-72.21,-9.758,10.484,430.64,4,1,-73.33,10.004,0,1.12,0,0.0
city_route,183.0,12.969794,77.600695,5.81,20.9,-3.14,1,1,1,0.0,5,-72.18,-9.753,10.493,430.28,4,1,-72.21,10.484,0,0.03,0,0.0
city_route,184.0,12.969794,77.600695,1.56,5.6,-4.25,1,1,1,0.0,5,-71.88,-9.688,10.625,425.0,4,1,-72.18,10.493,0,0.3,0,0.0
city_route,185.0,12.968878,77.600445,4.81,17.3,3.25,1,1,1,0.0,5,-72.87,-9.9,10.199,442.04,4,1,-71.88,10.625,0,-0.99,0,0.0
city_route,186.0,12.968878,77.600445,14.0,50.4,6.0,1,1,1,0.0,5,-77.08,-10.803,8.393,514.28,3,1,-72.87,10.199,0,-4.21,0,0.0
city_route,187.0,12.968878,77.600445,5.37,19.3,-6.0,1,1,1,0.0,5,-77.33,-10.856,8.288,518.48,3,1,-77.08,8.393,0,-0.25,0,0.0
city_route,188.0,12.968878,77.600445,2.73,9.8,-2.64,1,1,1,0.0,5,-76.84,-10.751,8.498,510.08,3,1,-77.33,8.288,0,0.49,0,0.0
city_route,189.0,12.968878,77.600445,14.0,50.4,6.0,1,1,1,0.0,5,-74.82,-10.319,9.362,475.52,4,1,-76.84,8.498,0,2.02,0,0.0
city_route,190.0,12.968878,77.600445,4.71,17.0,-6.0,1,1,1,0.0,5,-73.56,-10.049,9.902,453.92,4,1,-74.82,9.362,0,1.26,0,0.0
city_route,191.0,12.968878,77.600445,14.0,50.4,6.0,1,1,1,0.0,5,-71.8,-9.671,10.658,423.68,4,1,-73.56,9.902,0,1.76,0,0.0
city_route,192.0,12.968878,77.600445,0.0,0.0,-6.0,1,1,1,0.0,5,-69.83,-9.249,11.501,389.96,4,1,-71.8,10.658,0,1.97,0,0.0
city_route,193.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-78.82,-11.174,7.652,543.92,3,1,-69.83,11.501,0,-8.99,1,0.0
city_route,194.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-77.58,-10.91,8.18,522.8,3,1,-78.82,7.652,0,1.24,0,0.0
city_route,195.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-77.26,-10.842,8.315,517.4,3,1,-77.58,8.18,0,0.32,0,0.0
city_route,196.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-73.27,-9.986,10.028,448.88,4,1,-77.26,8.315,0,3.99,0,0.0
city_route,197.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-72.71,-9.867,10.265,439.4,4,1,-73.27,10.028,0,0.56,0,0.0
city_route,198.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-69.88,-9.259,11.483,390.68,4,1,-72.71,10.265,0,2.83,0,0.0
city_route,199.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-69.33,-9.142,11.717,381.32,4,1,-69.88,11.483,0,0.55,0,0.0
city_route,200.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-69.44,-9.165,11.669,383.24,4,1,-69.33,11.717,0,-0.11,0,0.0
city_route,201.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-75.35,-10.433,9.134,484.64,4,1,-69.44,11.669,0,-5.91,0,0.0
city_route,202.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-73.64,-10.066,9.869,455.24,4,1,-75.35,9.134,0,1.71,0,0.0
city_route,203.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-70.03,-9.293,11.414,393.44,4,1,-73.64,9.869,0,3.61,0,0.0
city_route,204.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-71.21,-9.545,10.91,413.6,4,1,-70.03,11.414,0,-1.18,0,0.0
city_route,205.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-73.74,-10.088,9.824,457.04,4,1,-71.21,10.91,0,-2.53,0,0.0
city_route,206.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,4,-84.42,-12.374,5.252,639.92,3,1,-73.74,9.824,0,-10.68,1,0.0
city_route,207.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,4,-83.0,-12.071,5.858,615.68,3,1,-84.42,5.252,0,1.42,0,0.0
city_route,208.0,12.968878,77.600445,0.0,0.0,0.0,1,1,1,0.0,5,-78.84,-11.179,7.643,544.28,3,1,-83.0,5.858,0,4.16,0,0.0
city_route,209.0,12.968878,77.600445,13.19,47.5,6.0,1,1,1,0.0,5,-77.41,-10.874,8.252,519.92,3,1,-78.84,7.643,0,1.43,0,0.0
city_route,210.0,12.968878,77.600445,7.26,26.2,-5.93,1,1,1,0.0,5,-76.58,-10.696,8.609,505.64,3,1,-77.41,8.252,0,0.83,0,0.0
city_route,211.0,12.968878,77.600445,9.3,33.5,2.04,1,1,1,0.0,4,-81.81,-11.816,6.368,595.28,3,1,-76.58,8.609,0,-5.23,0,0.0
city_route,212.0,12.968158,77.600281,7.6,27.4,-1.7,1,1,1,0.0,4,-83.96,-12.276,5.447,632.12,3,1,-81.81,6.368,0,-2.15,0,0.0
city_route,213.0,12.968158,77.600281,7.29,26.2,-0.31,1,1,1,0.0,4,-87.39,-13.011,3.977,690.92,3,1,-83.96,5.447,0,-3.43,0,0.0
city_route,214.0,12.968158,77.600281,0.0,0.0,-6.0,0,1,1,1.0,3,-90.25,-13.625,2.75,740.0,3,1,-87.39,3.977,-1,-2.86,1,0.0
city_route,215.0,12.968158,77.600281,0.0,0.0,0.0,0,0,1,2.0,3,-90.46,-13.671,2.657,743.72,3,1,-90.25,2.75,0,-0.21,0,0.0
city_route,216.0,12.968158,77.600281,0.0,0.0,0.0,1,0,0,0.0,4,-89.6,-13.487,3.026,728.96,3,1,-90.46,2.657,1,0.86,1,0.0
city_route,217.0,12.968158,77.600281,0.0,0.0,0.0,1,1,0,0.0,4,-88.26,-13.199,3.602,705.92,3,1,-89.6,3.026,0,1.34,0,0.0
city_route,218.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,4,-85.32,-12.569,4.862,655.52,3,1,-88.26,3.602,0,2.94,0,0.0
city_route,219.0,12.968158,77.600281,0.0,0.0,0.0,0,1,1,1.0,3,-91.05,-13.797,2.405,753.8,3,1,-85.32,4.862,-1,-5.73,1,0.0
city_route,220.0,12.968158,77.600281,0.0,0.0,0.0,1,0,1,0.0,4,-87.01,-12.931,4.139,684.44,3,1,-91.05,2.405,1,4.04,1,0.0
city_route,221.0,12.968158,77.600281,0.0,0.0,0.0,1,1,0,0.0,4,-86.86,-12.898,4.205,681.8,3,1,-87.01,4.139,0,0.15,0,0.0
city_route,222.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,4,-83.26,-12.128,5.744,620.24,3,1,-86.86,4.205,0,3.6,0,0.0
city_route,223.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,5,-79.18,-11.254,7.493,550.28,3,1,-83.26,5.744,0,4.08,0,0.0
city_route,224.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,5,-77.85,-10.969,8.063,527.48,3,1,-79.18,7.493,0,1.33,0,0.0
city_route,225.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,5,-76.07,-10.586,8.828,496.88,4,1,-77.85,8.063,0,1.78,0,0.0
city_route,226.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,5,-77.02,-10.79,8.42,513.2,3,1,-76.07,8.828,0,-0.95,0,0.0
city_route,227.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,5,-78.9,-11.192,7.616,545.36,3,1,-77.02,8.42,0,-1.88,0,0.0
city_route,228.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,5,-78.04,-11.008,7.985,530.6,3,1,-78.9,7.616,0,0.86,0,0.0
city_route,229.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,5,-77.01,-10.789,8.423,513.08,3,1,-78.04,7.985,0,1.03,0,0.0
city_route,230.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,4,-80.93,-11.627,6.746,580.16,3,1,-77.01,8.423,0,-3.92,0,0.0
city_route,231.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,5,-79.31,-11.28,7.439,552.44,3,1,-80.93,6.746,0,1.62,0,0.0
city_route,232.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,5,-78.48,-11.102,7.796,538.16,3,1,-79.31,7.439,0,0.83,0,0.0
city_route,233.0,12.968158,77.600281,0.0,0.0,0.0,1,1,1,0.0,5,-79.9,-11.407,7.187,562.52,3,1,-78.48,7.796,0,-1.42,0,0.0
city_route,234.0,12.968158,77.600281,6.33,22.8,6.0,1,1,1,0.0,4,-81.81,-11.816,6.368,595.28,3,1,-79.9,7.187,0,-1.91,0,0.0
city_route,235.0,12.968158,77.600281,11.04,39.7,4.71,1,1,1,0.0,5,-79.55,-11.332,7.337,556.52,3,1,-81.81,6.368,0,2.26,0,0.0
city_route,236.0,12.968029,77.600519,9.06,32.6,-1.98,1,1,1,0.0,5,-78.26,-11.055,7.889,534.44,3,1,-79.55,7.337,0,1.29,0,0.0
city_route,237.0,12.968029,77.600519,8.0,28.8,-1.06,1,1,1,0.0,5,-78.07,-11.015,7.97,531.2,3,1,-78.26,7.889,0,0.19,0,0.0
city_route,238.0,12.968029,77.600519,8.95,32.2,0.95,1,1,1,0.0,4,-80.53,-11.543,6.914,573.44,3,1,-78.07,7.97,0,-2.46,0,0.0
city_route,239.0,12.968029,77.600519,14.0,50.4,5.05,1,1,1,0.0,5,-77.58,-10.91,8.18,522.8,3,1,-80.53,6.914,0,2.95,0,0.0
city_route,240.0,12.968029,77.600519,12.72,45.8,-1.28,1,1,1,0.0,5,-77.5,-10.892,8.216,521.36,3,1,-77.58,8.18,0,0.08,0,0.0
city_route,241.0,12.968029,77.600519,5.71,20.6,-6.0,1,1,1,0.0,5,-74.67,-10.286,9.428,472.88,4,1,-77.5,8.216,0,2.83,0,0.0
city_route,242.0,12.968029,77.600519,8.78,31.6,3.07,1,1,1,0.0,5,-73.78,-10.097,9.806,457.76,4,1,-74.67,9.428,0,0.89,0,0.0
city_route,243.0,12.968029,77.600519,11.57,41.7,2.79,1,1,1,0.0,5,-72.98,-9.925,10.151,443.96,4,1,-73.78,9.806,0,0.8,0,0.0
city_route,244.0,12.968484,77.601171,0.0,0.0,-6.0,1,1,1,0.0,5,-71.02,-9.505,10.991,410.36,4,1,-72.98,10.151,0,1.96,0,0.0
city_route,245.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-71.5,-9.607,10.787,418.52,4,1,-71.02,10.991,0,-0.48,0,0.0
city_route,246.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-73.05,-9.94,10.121,445.16,4,1,-71.5,10.787,0,-1.55,0,0.0
city_route,247.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-75.53,-10.471,9.059,487.64,4,1,-73.05,10.121,0,-2.48,0,0.0
city_route,248.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-76.58,-10.696,8.609,505.64,3,1,-75.53,9.059,0,-1.05,0,0.0
city_route,249.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-74.21,-10.188,9.623,465.08,4,1,-76.58,8.609,0,2.37,0,0.0
city_route,250.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-70.34,-9.357,11.285,398.6,4,1,-74.21,9.623,0,3.87,0,0.0
city_route,251.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-71.58,-9.625,10.751,419.96,4,1,-70.34,11.285,0,-1.24,0,0.0
city_route,252.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-77.81,-10.96,8.081,526.76,3,1,-71.58,10.751,0,-6.23,0,0.0
city_route,253.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-78.59,-11.126,7.748,540.08,3,1,-77.81,8.081,0,-0.78,0,0.0
city_route,254.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-75.96,-10.563,8.873,495.08,4,1,-78.59,7.748,0,2.63,0,0.0
city_route,255.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-74.28,-10.202,9.596,466.16,4,1,-75.96,8.873,0,1.68,0,0.0
city_route,256.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-74.81,-10.316,9.368,475.28,4,1,-74.28,9.596,0,-0.53,0,0.0
city_route,257.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-72.98,-9.923,10.154,443.84,4,1,-74.81,9.368,0,1.83,0,0.0
city_route,258.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-73.87,-10.115,9.77,459.2,4,1,-72.98,10.154,0,-0.89,0,0.0
city_route,259.0,12.968484,77.601171,0.0,0.0,0.0,1,1,1,0.0,5,-73.04,-9.936,10.127,444.92,4,1,-73.87,9.77,0,0.83,0,0.0
city_route,260.0,12.968484,77.601171,10.78,38.8,6.0,1,1,1,0.0,5,-71.24,-9.553,10.895,414.2,4,1,-73.04,10.127,0,1.8,0,0.0
city_route,261.0,12.968484,77.601171,4.67,16.8,-6.0,1,1,1,0.0,5,-72.34,-9.787,10.427,432.92,4,1,-71.24,10.895,0,-1.1,0,0.0
city_route,262.0,12.968484,77.601171,8.79,31.6,4.12,1,1,1,0.0,5,-71.07,-9.515,10.97,411.2,4,1,-72.34,10.427,0,1.27,0,0.0
city_route,263.0,12.968484,77.601171,7.12,25.6,-1.67,1,1,1,0.0,5,-72.29,-9.777,10.445,432.2,4,1,-71.07,10.97,0,-1.22,0,0.0
city_route,264.0,12.968484,77.601171,7.24,26.1,0.12,1,1,1,0.0,5,-69.7,-9.221,11.558,387.68,4,1,-72.29,10.445,0,2.59,0,0.0
city_route,265.0,12.968484,77.601171,12.41,44.7,5.17,1,1,1,0.0,5,-70.51,-9.395,11.21,401.6,4,1,-69.7,11.558,0,-0.81,0,0.0
city_route,266.0,12.968484,77.601171,7.29,26.2,-5.12,1,1,1,0.0,5,-70.52,-9.398,11.204,401.84,4,1,-70.51,11.21,0,-0.01,0,0.0
city_route,267.0,12.968484,77.601171,8.89,32.0,1.6,1,1,1,0.0,5,-71.92,-9.697,10.607,425.72,4,1,-70.52,11.204,0,-1.4,0,0.0
city_route,268.0,12.968484,77.601171,2.73,9.8,-6.0,1,1,1,0.0,5,-71.76,-9.662,10.676,422.96,4,1,-71.92,10.607,0,0.16,0,0.0
city_route,269.0,12.968484,77.601171,13.18,47.5,6.0,1,1,1,0.0,5,-72.65,-9.853,10.295,438.2,4,1,-71.76,10.676,0,-0.89,0,0.0
city_route,270.0,12.968484,77.601171,10.59,38.1,-2.59,1,1,1,0.0,5,-72.72,-9.867,10.265,439.4,4,1,-72.65,10.295,0,-0.07,0,0.0
city_route,271.0,12.968484,77.601171,7.82,28.1,-2.77,1,1,1,0.0,5,-68.5,-8.963,12.074,367.04,4,1,-72.72,10.265,0,4.22,0,0.0
city_route,272.0,12.968484,77.601171,7.0,25.2,-0.82,1,1,1,0.0,5,-68.1,-8.877,12.245,360.2,4,1,-68.5,12.074,0,0.4,0,0.0
city_route,273.0,12.969108,77.601944,9.75,35.1,2.75,1,1,1,0.0,5,-69.8,-9.242,11.516,389.36,4,1,-68.1,12.245,0,-1.7,0,0.0
city_route,274.0,12.969108,77.601944,11.53,41.5,1.78,1,1,1,0.0,5,-76.38,-10.654,8.693,502.28,3,1,-69.8,11.516,0,-6.58,0,0.0
city_route,275.0,12.969108,77.601944,13.23,47.6,1.7,1,1,1,0.0,5,-79.75,-11.375,7.25,560.0,3,1,-76.38,8.693,0,-3.37,0,0.0
city_route,276.0,12.969108,77.601944,10.48,37.7,-2.75,1,1,1,0.0,5,-76.68,-10.718,8.564,507.44,3,1,-79.75,7.25,0,3.07,0,0.0
city_route,277.0,12.969108,77.601944,8.2,29.5,-2.28,1,1,1,0.0,5,-74.72,-10.298,9.404,473.84,4,1,-76.68,8.564,0,1.96,0,0.0
city_route,278.0,12.969108,77.601944,10.97,39.5,2.77,1,1,1,0.0,5,-72.43,-9.806,10.388,434.48,4,1,-74.72,9.404,0,2.29,0,0.0
city_route,279.0,12.969108,77.601944,10.35,37.2,-0.62,1,1,1,0.0,5,-71.61,-9.63,10.739,420.44,4,1,-72.43,10.388,0,0.82,0,0.0
city_route,280.0,12.96947,77.602531,8.21,29.6,-2.14,1,1,1,0.0,5,-72.64,-9.853,10.295,438.2,4,1,-71.61,10.739,0,-1.03,0,0.0
city_route,281.0,12.96947,77.602531,10.25,36.9,2.04,1,1,1,0.0,5,-72.5,-9.822,10.355,435.8,4,1,-72.64,10.295,0,0.14,0,0.0
city_route,282.0,12.96947,77.602531,10.19,36.7,-0.06,1,1,1,0.0,5,-73.63,-10.062,9.875,455.0,4,1,-72.5,10.355,0,-1.13,0,0.0
city_route,283.0,12.96947,77.602531,7.8,28.1,-2.39,1,1,1,0.0,5,-73.48,-10.031,9.938,452.48,4,1,-73.63,9.875,0,0.15,0,0.0
city_route,284.0,12.969334,77.60279,6.45,23.2,-1.35,1,1,1,0.0,5,-74.41,-10.23,9.539,468.44,4,1,-73.48,9.938,0,-0.93,0,0.0
city_route,285.0,12.969334,77.60279,9.91,35.7,3.46,1,1,1,0.0,5,-71.04,-9.509,10.982,410.72,4,1,-74.41,9.539,0,3.37,0,0.0
city_route,286.0,12.969334,77.60279,4.96,17.9,-4.95,1,1,1,0.0,5,-71.84,-9.68,10.64,424.4,4,1,-71.04,10.982,0,-0.8,0,0.0
city_route,287.0,12.969334,77.60279,4.35,15.7,-0.61,1,1,1,0.0,5,-73.52,-10.04,9.92,453.2,4,1,-71.84,10.64,0,-1.68,0,0.0
city_route,288.0,12.969334,77.60279,8.94,32.2,4.59,1,1,1,0.0,5,-70.89,-9.476,11.048,408.08,4,1,-73.52,9.92,0,2.63,0,0.0
city_route,289.0,12.969334,77.60279,9.83,35.4,0.89,1,1,1,0.0,5,-70.53,-9.399,11.201,401.96,4,1,-70.89,11.048,0,0.36,0,0.0
city_route,290.0,12.969334,77.60279,8.91,32.1,-0.92,1,1,1,0.0,5,-68.74,-9.016,11.969,371.24,4,1,-70.53,11.201,0,1.79,0,0.0
city_route,291.0,12.968811,77.602879,9.24,33.3,0.33,1,1,1,0.0,5,-67.11,-8.666,12.668,343.28,4,1,-68.74,11.969,0,1.63,0,0.0
city_route,292.0,12.968811,77.602879,1.81,6.5,-6.0,1,1,1,0.0,5,-66.24,-8.482,13.037,328.52,4,1,-67.11,12.668,0,0.87,0,0.0
city_route,293.0,12.968811,77.602879,9.77,35.2,6.0,1,1,1,0.0,5,-64.54,-8.117,13.766,299.36,4,1,-66.24,13.037,0,1.7,0,0.0
city_route,294.0,12.968811,77.602879,12.43,44.7,2.66,1,1,1,0.0,5,-65.96,-8.42,13.16,323.6,4,1,-64.54,13.766,0,-1.42,0,0.0
city_route,295.0,12.968811,77.602879,10.54,37.9,-1.89,1,1,1,0.0,5,-67.18,-8.681,12.638,344.48,4,1,-65.96,13.16,0,-1.22,0,0.0
city_route,296.0,12.968811,77.602879,10.44,37.6,-0.1,1,1,1,0.0,5,-68.02,-8.861,12.278,358.88,4,1,-67.18,12.638,0,-0.84,0,0.0
city_route,297.0,12.968811,77.602879,8.7,31.3,-1.74,1,1,1,0.0,5,-68.75,-9.017,11.966,371.36,4,1,-68.02,12.278,0,-0.73,0,0.0
city_route,298.0,12.968811,77.602879,8.81,31.7,0.11,1,1,1,0.0,5,-68.27,-8.914,12.173,363.08,4,1,-68.75,11.966,0,0.48,0,0.0
city_route,299.0,12.968811,77.602879,7.56,27.2,-1.25,1,1,1,0.0,5,-69.23,-9.122,11.756,379.76,4,1,-68.27,12.173,0,-0.96,0,0.0
city_route,300.0,12.968811,77.602879,9.15,32.9,1.59,1,1,1,0.0,5,-69.84,-9.251,11.498,390.08,4,1,-69.23,11.756,0,-0.61,0,0.0
city_route,301.0,12.968048,77.602984,4.82,17.4,-4.33,1,1,1,0.0,5,-70.54,-9.401,11.198,402.08,4,1,-69.84,11.498,0,-0.7,0,0.0
city_route,302.0,12.968048,77.602984,12.44,44.8,6.0,1,1,1,0.0,5,-72.69,-9.863,10.274,439.04,4,1,-70.54,11.198,0,-2.15,0,0.0
city_route,303.0,12.968048,77.602984,5.53,19.9,-6.0,1,1,1,0.0,5,-72.03,-9.722,10.556,427.76,4,1,-72.69,10.274,0,0.66,0,0.0
city_route,304.0,12.968048,77.602984,10.53,37.9,5.0,1,1,1,0.0,5,-69.74,-9.23,11.54,388.4,4,1,-72.03,10.556,0,2.29,0,0.0
city_route,305.0,12.968048,77.602984,11.99,43.2,1.46,1,1,1,0.0,5,-68.22,-8.903,12.194,362.24,4,1,-69.74,11.54,0,1.52,0,0.0
city_route,306.0,12.968048,77.602984,10.53,37.9,-1.46,1,1,1,0.0,5,-69.67,-9.216,11.567,387.32,4,1,-68.22,12.194,0,-1.45,0,0.0
city_route,307.0,12.968048,77.602984,14.0,50.4,3.47,1,1,1,0.0,5,-71.33,-9.57,10.859,415.64,4,1,-69.67,11.567,0,-1.66,0,0.0
city_route,308.0,12.968048,77.602984,1.99,7.2,-6.0,1,1,1,0.0,5,-70.79,-9.454,11.093,406.28,4,1,-71.33,10.859,0,0.54,0,0.0
city_route,309.0,12.968048,77.602984,6.63,23.9,4.64,1,1,1,0.0,5,-72.61,-9.845,10.31,437.6,4,1,-70.79,11.093,0,-1.82,0,0.0
city_route,310.0,12.968048,77.602984,0.0,0.0,-6.0,1,1,1,0.0,5,-72.4,-9.8,10.4,434.0,4,1,-72.61,10.31,0,0.21,0,0.0
city_route,311.0,12.968048,77.602984,0.0,0.0,0.0,1,1,1,0.0,5,-73.7,-10.078,9.845,456.2,4,1,-72.4,10.4,0,-1.3,0,0.0
city_route,312.0,12.968048,77.602984,0.0,0.0,0.0,1,1,1,0.0,5,-72.91,-9.91,10.181,442.76,4,1,-73.7,9.845,0,0.79,0,0.0
city_route,313.0,12.968048,77.602984,0.0,0.0,0.0,1,1,1,0.0,5,-71.1,-9.521,10.958,411.68,4,1,-72.91,10.181,0,1.81,0,0.0
city_route,314.0,12.968048,77.602984,0.0,0.0,0.0,1,1,1,0.0,5,-73.06,-9.943,10.115,445.4,4,1,-71.1,10.958,0,-1.96,0,0.0
city_route,315.0,12.968048,77.602984,0.0,0.0,0.0,1,1,1,0.0,5,-70.2,-9.329,11.342,396.32,4,1,-73.06,10.115,0,2.86,0,0.0
city_route,316.0,12.968048,77.602984,0.0,0.0,0.0,1,1,1,0.0,5,-69.99,-9.284,11.432,392.72,4,1,-70.2,11.342,0,0.21,0,0.0
city_route,317.0,12.968048,77.602984,0.0,0.0,0.0,1,1,1,0.0,5,-68.15,-8.889,12.221,361.16,4,1,-69.99,11.432,0,1.84,0,0.0
city_route,318.0,12.968048,77.602984,0.0,0.0,0.0,1,1,1,0.0,5,-68.11,-8.881,12.239,360.44,4,1,-68.15,12.221,0,0.04,0,0.0
city_route,319.0,12.968048,77.602984,0.0,0.0,0.0,1,1,1,0.0,5,-64.95,-8.204,13.592,306.32,4,1,-68.11,12.239,0,3.16,0,0.0
city_route,320.0,12.968048,77.602984,0.0,0.0,0.0,1,1,1,0.0,5,-66.78,-8.596,12.809,337.64,4,1,-64.95,13.592,0,-1.83,0,0.0
